order_id,created_date,total_paid,state
299905,2017-01-01 19:37:22,35.14,Shopping Basket
299906,2017-01-01 19:37:27,28.48,Shopping Basket
299907,2017-01-01 19:39:27,31.34,Shopping Basket
299908,2017-01-01 19:39:48,474.05,Place Order
299909,2017-01-01 20:08:11,183.68,Completed
299910,2017-01-01 19:46:17,693.49,Completed
299911,2017-01-01 19:44:11,437.94,Place Order
299912,2017-01-01 19:44:46,47.49,Shopping Basket
299913,2017-01-01 19:45:20,0.0,Shopping Basket
299914,2017-01-01 19:46:06,65.54,Place Order
299915,2017-01-01 19:46:53,398.05,Shopping Basket
299916,2017-01-01 19:52:29,214.99,Shopping Basket
299917,2017-01-01 19:53:23,729.99,Shopping Basket
299918,2017-01-01 20:12:04,165.52,Completed
299919,2017-01-01 19:54:38,769.0,Place Order
299920,2017-01-01 19:54:42,18.99,Shopping Basket
299921,2017-01-01 19:54:45,0.0,Place Order
299922,2017-01-01 19:58:18,559.99,Place Order
299923,2017-01-01 19:58:35,474.05,Place Order
299924,2017-01-01 20:02:47,474.05,Shopping Basket
299925,2017-01-01 20:03:56,122.97,Shopping Basket
299926,2017-01-01 20:04:37,18.04,Shopping Basket
299930,2017-01-01 20:11:38,2089.99,Shopping Basket
299931,2017-01-01 20:12:11,31.34,Shopping Basket
299932,2017-01-01 20:13:21,0.0,Place Order
299933,2017-01-01 20:14:22,16.99,Shopping Basket
299934,2017-01-01 20:31:21,73.48,Cancelled
299936,2017-01-01 20:20:19,18.99,Shopping Basket
299937,2017-01-01 20:20:45,28.49,Shopping Basket
299938,2017-01-01 20:21:01,0.0,Shopping Basket
299939,2017-01-01 20:29:19,73.48,Completed
299940,2017-01-01 20:26:15,65.55,Shopping Basket
299942,2017-01-01 20:28:35,99.98,Shopping Basket
299943,2017-01-01 20:30:14,0.0,Shopping Basket
299944,2017-01-01 21:55:11,223.22,Completed
299945,2017-01-01 21:19:31,147.47,Completed
299946,2017-01-01 20:32:19,650.53,Place Order
299947,2017-01-01 20:36:30,549.0,Completed
299948,2017-01-01 20:33:30,42.75,Shopping Basket
299949,2017-01-01 20:35:59,0.0,Shopping Basket
299950,2017-01-01 20:37:55,2878.47,Shopping Basket
299951,2017-01-01 20:38:50,879.0,Shopping Basket
299952,2017-01-01 20:39:37,85.49,Shopping Basket
299954,2017-01-01 20:40:24,52.48,Place Order
299955,2017-01-01 20:42:40,63.64,Shopping Basket
299956,2017-01-01 20:44:48,0.0,Shopping Basket
299957,2017-01-01 20:45:28,52.24,Shopping Basket
299958,2017-01-01 20:46:05,0.0,Shopping Basket
299959,2017-01-01 21:06:06,66.37,Completed
299961,2017-01-01 20:49:10,98.79,Shopping Basket
299962,2017-01-03 17:50:03,113.99,Completed
299963,2017-01-01 20:50:52,106.0,Shopping Basket
299964,2017-01-01 20:51:15,0.0,Shopping Basket
299965,2017-01-01 20:52:24,279.99,Shopping Basket
299966,2017-01-01 20:52:39,84.55,Shopping Basket
299967,2017-01-01 20:52:42,33.24,Shopping Basket
299968,2017-01-03 12:19:25,11.98,Completed
299969,2017-01-01 20:53:14,82.98,Place Order
299970,2017-01-01 20:55:19,28.41,Shopping Basket
299971,2017-01-01 20:57:01,0.0,Place Order
299972,2017-01-01 20:57:27,0.0,Shopping Basket
299973,2017-01-01 21:17:16,61.98,Completed
299974,2017-01-01 21:01:03,146.99,Shopping Basket
299975,2017-01-01 21:02:05,56.04,Shopping Basket
299976,2017-01-01 21:02:15,96.48,Shopping Basket
299977,2017-01-01 21:02:18,255.0,Shopping Basket
299978,2017-01-01 21:02:31,466.95,Place Order
299979,2017-01-01 21:03:05,1360.99,Shopping Basket
299980,2017-01-01 21:15:35,1114.99,Cancelled
299981,2017-01-01 21:19:43,21.13,Completed
299982,2017-01-01 21:08:41,19.99,Shopping Basket
299983,2017-01-01 23:24:53,273.59,Completed
299984,2017-01-01 21:17:50,23.98,Completed
299985,2017-01-01 21:11:44,1922.99,Place Order
299986,2017-01-01 21:13:46,0.0,Shopping Basket
299987,2017-01-01 21:15:39,36.99,Shopping Basket
299988,2017-01-01 21:16:12,37.03,Shopping Basket
299989,2017-01-01 21:17:54,1649.99,Place Order
299990,2017-01-01 21:18:03,59.0,Shopping Basket
299991,2017-01-01 21:28:54,25.98,Completed
299992,2017-01-01 21:19:06,39.89,Shopping Basket
299993,2017-01-01 21:19:35,614.99,Place Order
299994,2017-01-01 21:22:15,98.79,Shopping Basket
299995,2017-01-01 21:22:27,0.0,Shopping Basket
299996,2017-01-01 21:22:50,0.0,Shopping Basket
299997,2017-01-01 21:23:20,199.0,Place Order
299998,2017-01-01 21:26:45,273.58,Shopping Basket
299999,2017-01-01 21:29:54,56.05,Shopping Basket
300000,2017-01-01 21:29:58,397.99,Shopping Basket
300001,2017-01-01 21:30:29,187.97,Place Order
300002,2017-01-01 21:38:06,80.74,Completed
300003,2017-01-01 21:32:40,59.84,Shopping Basket
300004,2017-01-01 21:34:23,39.99,Shopping Basket
300005,2017-01-01 21:35:05,256.49,Shopping Basket
300006,2017-01-01 21:38:50,16.14,Shopping Basket
300007,2017-01-01 21:42:11,35.48,Completed
300008,2017-01-01 21:50:39,64.83,Completed
300009,2017-01-01 21:43:12,3058.95,Shopping Basket
300010,2017-01-01 21:43:36,474.05,Shopping Basket
300011,2017-01-01 21:44:40,14.99,Shopping Basket
300012,2017-01-01 21:50:30,35.33,Completed
300013,2017-01-01 21:47:26,1348.99,Place Order
300014,2017-01-01 21:49:18,14.99,Shopping Basket
300015,2017-01-01 21:49:33,146.99,Shopping Basket
300016,2017-01-01 21:50:07,1024.99,Shopping Basket
300017,2017-01-01 21:50:25,8.54,Shopping Basket
300018,2017-01-01 22:42:34,293.78,Cancelled
300019,2017-01-01 21:51:49,145.99,Shopping Basket
300020,2017-01-01 21:54:41,0.0,Shopping Basket
300021,2017-01-01 22:00:26,149.48,Completed
300022,2017-01-01 21:55:21,79.79,Shopping Basket
300024,2017-01-01 21:57:15,1522.97,Shopping Basket
300025,2017-01-01 21:57:22,4.99,Place Order
300027,2017-01-01 21:58:45,1998.99,Shopping Basket
300028,2017-01-01 22:06:04,65.55,Completed
300029,2017-01-01 22:14:34,325.12,Completed
300030,2017-01-01 22:00:42,174.99,Shopping Basket
300031,2017-01-01 22:01:03,72.19,Shopping Basket
300032,2017-01-01 22:02:08,25.8,Shopping Basket
300033,2017-01-01 23:29:27,61.89,Completed
300035,2017-01-01 22:22:56,909.0,Completed
300036,2017-01-01 22:36:25,30.73,Completed
300038,2017-01-01 22:09:26,482.0,Shopping Basket
300039,2017-01-01 22:09:48,42.74,Shopping Basket
300040,2017-01-01 22:10:39,795.1,Completed
300041,2017-01-01 22:11:18,3.99,Place Order
300042,2017-01-01 22:12:40,0.0,Shopping Basket
300043,2017-01-01 22:13:00,1794.99,Shopping Basket
300044,2017-01-01 22:13:08,0.0,Place Order
300045,2017-01-01 22:23:12,127.28,Pending
300046,2017-01-02 20:01:02,41.99,Completed
300047,2017-01-01 22:19:57,339.99,Shopping Basket
300048,2017-01-01 22:21:08,6.64,Place Order
300049,2017-01-01 22:24:01,5.99,Place Order
300050,2017-01-01 22:25:50,9.49,Shopping Basket
300051,2017-01-01 22:59:01,49.73,Completed
300052,2017-01-01 22:26:20,42.74,Shopping Basket
300053,2017-01-01 22:26:51,154.83,Place Order
300054,2017-01-01 22:33:17,34.53,Completed
300055,2017-01-01 23:32:12,197.82,Completed
300056,2017-01-01 22:29:29,52.99,Place Order
300057,2017-01-01 22:29:36,113.05,Shopping Basket
300058,2017-01-01 22:30:25,319.99,Shopping Basket
300059,2017-01-01 22:31:21,161.99,Shopping Basket
300060,2017-01-01 22:45:54,49.73,Completed
300061,2017-01-01 22:33:30,0.0,Place Order
300062,2017-01-01 22:34:29,80.74,Shopping Basket
300063,2017-01-01 22:37:06,66.49,Shopping Basket
300064,2017-01-01 22:37:43,65.55,Shopping Basket
300065,2017-01-01 22:37:44,173.83,Shopping Basket
300066,2017-01-01 22:40:51,31.34,Shopping Basket
300067,2017-01-01 22:59:44,659.0,Cancelled
300068,2017-01-01 22:44:09,65.55,Shopping Basket
300069,2017-01-01 22:44:28,65.55,Shopping Basket
300070,2017-01-01 22:45:25,24.68,Shopping Basket
300071,2017-01-01 22:45:44,28.49,Shopping Basket
300072,2017-01-01 22:47:01,83.98,Shopping Basket
300074,2017-01-01 22:50:09,29.99,Shopping Basket
300075,2017-01-01 22:50:20,14.99,Shopping Basket
300076,2017-01-01 22:50:29,660.22,Shopping Basket
300077,2017-01-01 23:10:13,101.98,Completed
300078,2017-01-01 22:53:58,9.49,Pending
300079,2017-01-01 22:54:33,448.99,Shopping Basket
300080,2017-01-01 23:03:02,61.98,Completed
300081,2017-01-01 22:56:50,961.97,Shopping Basket
300082,2017-01-01 22:56:55,124.97,Shopping Basket
300083,2017-01-01 22:59:00,29.9,Shopping Basket
300084,2017-01-01 23:01:02,39.99,Place Order
300085,2017-01-01 23:05:46,93.43,Completed
300086,2017-01-01 23:04:44,80.73,Shopping Basket
300087,2017-01-01 23:04:47,0.0,Place Order
300088,2017-01-01 23:05:11,80.89,Shopping Basket
300089,2017-01-01 23:05:38,65.55,Shopping Basket
300090,2017-01-01 23:13:21,279.99,Shopping Basket
300091,2017-01-01 23:13:43,37.05,Shopping Basket
300092,2017-01-01 23:14:00,3.99,Place Order
300093,2017-01-01 23:15:32,54.99,Shopping Basket
300094,2017-01-01 23:15:35,129.53,Place Order
300095,2017-01-01 23:17:50,97.83,Shopping Basket
300096,2017-01-01 23:18:23,54.98,Place Order
300097,2017-01-01 23:42:26,279.99,Cancelled
300098,2017-01-01 23:22:40,1598.99,Shopping Basket
300099,2017-01-01 23:23:13,0.0,Shopping Basket
300100,2017-01-01 23:26:57,103.99,Shopping Basket
300101,2017-01-01 23:27:04,0.0,Shopping Basket
300102,2017-01-01 23:27:52,149.14,Shopping Basket
300104,2017-01-03 17:20:49,369.99,Completed
300105,2017-01-01 23:31:53,769.0,Shopping Basket
300106,2017-01-01 23:32:12,56.98,Place Order
300107,2017-01-01 23:35:59,154.71,Shopping Basket
300108,2017-01-01 23:37:30,3029.97,Place Order
300109,2017-01-01 23:46:17,71.48,Completed
300110,2017-01-02 00:22:56,53.99,Completed
300111,2017-01-01 23:38:55,46.99,Shopping Basket
300112,2017-01-01 23:42:01,0.0,Shopping Basket
300113,2017-01-01 23:42:27,28.49,Shopping Basket
300114,2017-01-01 23:44:17,88.34,Shopping Basket
300116,2017-01-01 23:45:34,132.99,Shopping Basket
300117,2017-01-01 23:47:34,0.0,Shopping Basket
300118,2017-01-01 23:48:39,284.97,Shopping Basket
300119,2017-01-01 23:51:43,94.99,Shopping Basket
300120,2017-01-01 23:51:51,36.98,Place Order
300121,2017-01-02 07:59:45,19.99,Pending
300122,2017-01-01 23:54:42,0.0,Shopping Basket
300123,2017-01-02 00:04:31,49.99,Completed
300126,2017-01-02 00:03:54,68.73,Completed
300127,2017-01-01 23:58:36,739.99,Shopping Basket
300128,2017-01-01 23:58:51,1193.99,Shopping Basket
300129,2017-01-02 00:02:06,23.98,Completed
300130,2017-01-02 00:00:28,18.99,Shopping Basket
300131,2017-01-02 00:01:00,499.0,Shopping Basket
300132,2017-01-02 00:01:54,11.99,Shopping Basket
300133,2017-01-02 00:02:13,0.0,Shopping Basket
300134,2017-01-02 00:16:45,49.99,Cancelled
300136,2017-01-02 00:22:24,16.98,Completed
300137,2017-12-26 23:50:03,311.2,Completed
300138,2017-01-02 00:11:20,93.99,Shopping Basket
300139,2017-01-02 00:13:35,29.99,Shopping Basket
300140,2017-01-02 00:13:43,429.0,Shopping Basket
300141,2017-01-02 00:14:54,425.99,Shopping Basket
300143,2017-01-02 00:17:54,44.99,Shopping Basket
300144,2017-01-02 00:18:12,777.95,Place Order
300145,2017-01-02 00:19:08,24.99,Shopping Basket
300146,2017-01-02 00:19:23,104.99,Shopping Basket
300147,2017-01-02 00:19:46,112.99,Shopping Basket
300148,2017-01-02 00:20:13,24.99,Shopping Basket
300149,2017-01-02 12:11:38,174.99,Completed
300150,2017-01-02 00:21:37,119.9,Shopping Basket
300151,2017-01-02 00:23:15,16.99,Shopping Basket
300152,2017-01-02 00:58:29,1538.0,Completed
300153,2017-01-02 00:23:31,2808.98,Shopping Basket
300154,2017-01-02 00:23:36,26924.85,Shopping Basket
300155,2017-01-02 00:26:04,19.99,Shopping Basket
300156,2017-01-02 00:26:28,72.97,Shopping Basket
300157,2017-01-02 00:26:33,769.0,Shopping Basket
300158,2017-01-02 00:36:39,289.0,Completed
300159,2017-01-02 00:29:12,3377.98,Shopping Basket
300160,2017-01-02 00:30:39,0.0,Place Order
300161,2017-01-02 00:30:45,169.0,Place Order
300162,2017-01-02 00:30:48,429.0,Shopping Basket
300163,2017-01-02 00:32:49,39.99,Shopping Basket
300164,2017-01-02 00:33:10,143.96,Shopping Basket
300166,2017-01-02 00:36:58,29.98,Shopping Basket
300167,2017-01-02 00:39:46,19.99,Shopping Basket
300168,2017-01-02 00:51:31,149.99,Completed
300169,2017-01-02 00:41:24,9.99,Shopping Basket
300170,2017-01-02 00:41:58,62.99,Shopping Basket
300171,2017-01-02 00:42:10,103.99,Shopping Basket
300172,2017-01-02 00:47:02,429.0,Shopping Basket
300173,2017-01-02 00:59:21,37.97,Completed
300174,2017-01-02 00:48:48,44.99,Shopping Basket
300175,2017-01-02 00:54:35,42.98,Cancelled
300176,2017-01-02 00:50:57,292.96,Place Order
300177,2017-01-02 00:58:42,64.98,Shopping Basket
300178,2017-01-02 00:59:59,36.99,Place Order
300179,2017-01-02 07:55:09,434.96,Completed
300180,2017-01-02 01:00:30,39.99,Shopping Basket
300181,2017-01-02 01:01:13,429.0,Shopping Basket
300182,2017-01-02 01:01:27,65.99,Shopping Basket
300183,2017-01-02 01:03:44,49.97,Shopping Basket
300184,2017-01-02 01:33:50,145.77,Completed
300185,2017-01-02 01:20:37,31.98,Completed
300187,2017-01-02 01:08:35,55.19,Shopping Basket
300188,2017-01-02 01:13:45,132.89,Completed
300189,2017-01-02 01:11:51,65.99,Completed
300190,2017-01-02 01:10:33,39.99,Shopping Basket
300191,2017-01-02 01:11:25,121.98,Shopping Basket
300192,2017-01-02 01:17:22,83.88,Completed
300193,2017-01-02 01:16:46,225.98,Completed
300194,2017-01-02 01:17:50,48.99,Shopping Basket
300195,2017-01-02 01:22:16,74.36,Place Order
300196,2017-01-02 01:23:24,24.98,Shopping Basket
300197,2017-01-02 01:25:00,46.99,Place Order
300198,2017-01-02 01:25:43,0.0,Shopping Basket
300199,2017-01-02 01:30:20,45.0,Completed
300200,2017-01-02 01:30:04,29.98,Shopping Basket
300201,2017-01-02 01:30:36,70.98,Shopping Basket
300202,2017-01-02 01:31:40,10.99,Shopping Basket
300203,2017-01-02 01:38:22,73.92,Completed
300204,2017-01-02 01:35:29,55.19,Shopping Basket
300205,2017-01-02 01:36:51,2564.21,Place Order
300207,2017-01-02 12:49:56,106.99,Completed
300208,2017-01-02 10:12:26,49.9,Completed
300209,2017-01-02 01:40:09,0.0,Shopping Basket
300210,2017-01-02 01:40:26,0.0,Shopping Basket
300211,2017-01-02 01:41:21,1668.98,Shopping Basket
300212,2017-01-02 01:44:05,95.95,Place Order
300213,2017-01-02 01:52:56,64.98,Completed
300214,2017-01-02 01:45:58,49.99,Place Order
300215,2017-01-02 01:46:05,0.0,Shopping Basket
300216,2017-01-02 01:49:47,39.0,Shopping Basket
300217,2017-01-02 01:53:34,6637.98,Shopping Basket
300218,2017-01-02 01:58:23,99.99,Completed
300219,2017-01-02 01:56:50,304.99,Place Order
300220,2017-01-02 01:57:16,79.98,Shopping Basket
300222,2017-01-02 02:05:01,26.9,Shopping Basket
300223,2017-01-02 02:15:25,36.98,Completed
300224,2017-01-02 02:23:16,219.99,Shopping Basket
300225,2017-01-02 02:25:01,20.99,Shopping Basket
300226,2017-01-02 02:27:41,46.99,Place Order
300227,2017-01-02 02:30:40,21.98,Shopping Basket
300228,2017-01-02 02:31:10,12.99,Shopping Basket
300229,2017-01-02 02:32:00,50.0,Shopping Basket
300230,2017-01-02 02:33:17,409.0,Shopping Basket
300231,2017-01-02 02:38:21,0.0,Place Order
300232,2017-01-02 03:20:27,0.0,Shopping Basket
300233,2017-01-04 00:49:14,59.98,Pending
300234,2017-01-02 03:23:05,125.99,Place Order
300235,2017-01-02 03:39:21,84.99,Completed
300236,2017-01-02 03:35:29,29.99,Shopping Basket
300237,2017-01-02 03:56:44,44.99,Cancelled
300238,2017-01-02 03:52:24,25.99,Shopping Basket
300239,2017-01-02 04:06:12,45.0,Shopping Basket
300240,2017-01-02 04:24:17,19.99,Pending
300241,2017-01-02 05:02:29,49.99,Completed
300242,2017-01-02 05:11:12,29.99,Shopping Basket
300243,2017-01-02 05:32:09,103.99,Shopping Basket
300244,2017-01-02 05:35:39,549.0,Shopping Basket
300245,2017-01-02 06:20:30,0.0,Place Order
300246,2017-01-02 06:29:00,1688.99,Shopping Basket
300247,2017-01-02 06:47:24,103.99,Shopping Basket
300248,2017-01-02 06:50:07,363.99,Shopping Basket
300249,2017-01-02 07:12:18,152.99,Shopping Basket
300250,2017-01-02 07:23:33,55.42,Shopping Basket
300251,2017-01-02 07:55:42,279.99,Completed
300252,2017-01-02 08:08:23,49.99,Completed
300253,2017-01-02 07:59:23,1949.99,Completed
300254,2017-01-02 08:07:34,55.99,Completed
300255,2017-01-02 08:07:45,579.99,Shopping Basket
300256,2017-01-02 08:07:58,9.99,Shopping Basket
300257,2017-01-02 09:37:38,37.97,Completed
300258,2017-01-02 11:31:23,49.99,Completed
300259,2017-01-02 08:22:31,59.99,Shopping Basket
300260,2017-01-02 08:22:38,64.99,Shopping Basket
300261,2017-01-02 08:24:12,879.0,Place Order
300262,2017-01-02 08:37:35,89.9,Completed
300263,2017-01-02 08:35:18,53.99,Completed
300264,2017-01-02 08:30:48,279.99,Shopping Basket
300265,2017-01-02 08:37:26,177.0,Completed
300266,2017-01-02 08:35:39,130.95,Shopping Basket
300267,2017-01-02 08:36:10,0.0,Place Order
300268,2017-01-02 08:49:04,26.98,Completed
300269,2017-01-02 08:52:46,124.89,Cancelled
300270,2017-01-02 08:51:07,0.0,Place Order
300271,2017-01-02 08:55:32,34.98,Completed
300272,2017-01-02 08:57:07,24.99,Shopping Basket
300273,2017-01-02 09:02:38,482.0,Completed
300274,2017-01-02 08:57:52,14.99,Shopping Basket
300275,2017-01-02 08:57:55,89.99,Shopping Basket
300276,2017-01-02 08:58:48,9.99,Shopping Basket
300277,2017-01-02 08:59:06,89.99,Shopping Basket
300278,2017-01-02 09:00:36,32.99,Place Order
300279,2017-01-02 09:02:07,289.0,Shopping Basket
300280,2017-01-02 09:06:25,89.98,Shopping Basket
300281,2017-01-02 14:53:22,55.97,Completed
300282,2017-01-02 09:10:38,84.99,Shopping Basket
300283,2017-01-02 09:25:21,236.95,Completed
300284,2017-01-02 09:15:14,123.98,Shopping Basket
300285,2017-01-02 09:15:30,0.0,Place Order
300286,2017-01-02 09:16:10,898.0,Shopping Basket
300287,2017-01-02 09:20:35,224.99,Shopping Basket
300288,2017-01-02 09:20:45,489.0,Shopping Basket
300289,2017-01-02 09:21:22,19.99,Shopping Basket
300290,2017-01-02 09:36:20,34.97,Completed
300291,2017-01-02 09:24:58,279.99,Shopping Basket
300292,2017-01-02 09:26:24,1351.99,Place Order
300293,2017-01-02 09:27:16,3439.97,Shopping Basket
300294,2017-01-02 09:27:25,371.99,Shopping Basket
300295,2017-01-02 09:30:03,29.99,Shopping Basket
300296,2017-01-02 13:31:29,261.99,Pending
300297,2017-01-02 09:36:37,19.99,Shopping Basket
300298,2017-01-02 09:37:47,156.99,Shopping Basket
300299,2017-01-02 09:38:12,19.99,Shopping Basket
300300,2017-01-07 00:08:47,527.38,Cancelled
300301,2017-01-02 09:42:33,3.99,Place Order
300302,2017-01-02 09:44:33,13.59,Place Order
300303,2017-01-02 09:49:52,34.98,Cancelled
300304,2017-01-02 09:54:28,68.99,Completed
300305,2017-01-02 09:48:03,19.99,Shopping Basket
300306,2017-01-02 09:56:35,59.0,Completed
300307,2017-01-02 09:52:17,29.99,Place Order
300308,2017-01-02 09:54:15,24.99,Shopping Basket
300309,2017-01-02 10:02:42,59.97,Completed
300310,2017-01-02 10:00:21,96.98,Completed
300311,2017-01-06 08:48:32,91.97,Completed
300312,2017-01-02 09:58:27,29.99,Place Order
300313,2017-01-02 10:01:40,419.98,Shopping Basket
300314,2017-01-02 10:08:31,265.98,Completed
300315,2017-01-02 11:02:23,47.97,Completed
300316,2017-01-02 10:03:20,140.98,Shopping Basket
300317,2017-01-02 10:09:20,159.98,Completed
300319,2017-01-02 10:16:08,119.99,Completed
300320,2017-01-02 10:15:37,31.98,Completed
300321,2017-01-02 10:08:27,382.98,Shopping Basket
300322,2017-01-02 10:08:49,24.99,Place Order
300323,2017-01-02 10:14:00,339.99,Completed
300324,2017-01-02 10:10:09,4.49,Shopping Basket
300325,2017-01-02 10:19:56,36.89,Completed
300326,2017-01-03 15:15:19,96.97,Completed
300327,2017-01-02 10:22:28,284.99,Completed
300328,2017-01-02 10:20:30,29.9,Shopping Basket
300329,2017-01-02 10:29:08,99.98,Completed
300330,2017-01-02 10:31:19,45.0,Cancelled
300331,2017-01-03 09:41:00,56.98,Completed
300332,2017-01-02 10:25:35,17.99,Shopping Basket
300333,2017-01-02 10:28:03,76.98,Completed
300334,2017-01-02 10:26:01,0.0,Place Order
300335,2017-01-02 10:29:09,34.99,Shopping Basket
300336,2017-01-02 10:42:52,149.99,Completed
300337,2017-01-02 10:34:44,0.0,Place Order
300338,2017-01-02 10:35:17,14.99,Shopping Basket
300339,2017-01-02 10:38:56,45.0,Completed
300340,2017-01-02 10:49:45,279.99,Completed
300341,2017-01-02 10:37:28,46.99,Shopping Basket
300342,2017-01-02 10:37:33,0.0,Shopping Basket
300343,2017-01-02 10:38:07,264.99,Shopping Basket
300344,2017-01-02 10:38:26,2209.99,Place Order
300345,2017-01-02 10:38:30,383.96,Shopping Basket
300346,2017-01-02 12:15:10,79.99,Completed
300347,2017-01-02 10:43:47,99.99,Completed
300348,2017-01-02 10:39:46,29.99,Shopping Basket
300349,2017-01-02 10:41:29,24.99,Shopping Basket
300350,2017-01-02 10:43:04,742.99,Place Order
300351,2017-01-02 10:43:31,12.99,Shopping Basket
300352,2017-01-02 10:44:35,60.99,Place Order
300353,2017-01-02 10:44:58,35.0,Shopping Basket
300354,2017-01-02 12:21:05,26.98,Completed
300355,2017-01-02 10:47:54,49.99,Pending
300356,2017-01-02 10:49:25,12.99,Shopping Basket
300357,2017-01-02 10:51:26,96.99,Shopping Basket
300358,2017-01-02 10:52:25,0.0,Shopping Basket
